@relation fot

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute class {'a', 'b', 'c', 'd', 'e', 'f'}

@data
-1.0043272,-0.5649154,-0.102207415,-0.9399267,-0.54607195,-0.6695809,0.75111246,0.12578906,0.32033026,-0.6389635,-0.6713874,-0.3387706,-0.04937275,-0.38189876,-0.1647659,1.1149589,-0.15800036,0.57506573,0.64644784,-0.2938996,0.25616184,0.7629713,-0.005043674,-0.00068305107,-0.11926283,0.21327198,0.48956415,-0.10046697,0.026153995,-0.43868896,0.76185256,-0.38189876,-0.08794669,0.66040146,-0.41760838,-0.24554677,-0.26322585,0.013135767,-0.22457364,5.221002,-0.26142696,-0.16253175,-0.108036175,-0.57759804,-2.106844,-0.5368387,-0.55591667,-0.48795122,0.11943322,-0.4592497,0.023645077,f
-1.0334915,-0.22651973,-0.4988968,-0.97460437,-0.6818683,-0.7079482,0.8873443,0.12578906,0.35907224,-0.6389635,-0.5767564,-0.3261901,-0.024156723,0.5647561,-0.12038476,0.76379865,-0.1563675,0.57506573,0.4029357,-0.2938996,0.008087719,0.7629713,-0.14542088,-0.00068305107,-0.26822823,0.21327198,0.2651837,-0.10925645,-0.089734,-0.43868896,-0.4338529,0.5647561,-0.08794669,0.2114303,-0.41760838,-0.24554677,-0.22830379,0.06569709,-0.18427613,1.069375,-0.22646295,-0.16253175,-0.108036175,-0.57759804,-2.1118011,-0.5368387,-0.55591667,-0.48795122,-0.72868335,-0.4592497,0.8737265,f
-1.1720096,-3.599003,-0.9333743,-1.1393334,-1.2754289,-0.8756308,1.4827245,2.864431,3.6398373,-0.6389635,-0.38170686,0.1799253,1.613557,0.7640565,2.183495,-0.8920978,-0.16036452,-1.5800651,-1.6853404,-0.2938996,-0.36863533,0.029046344,-0.1492198,-0.00068305107,-0.46973133,-0.760007,-1.0567198,-0.12249628,-0.27109554,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.34575987,-0.19434159,-0.338564,-0.27714008,-0.3409078,-0.16253175,-0.108036175,-0.57759804,-2.1087277,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4395644,0.9798767,f
-1.1720096,-3.599003,-0.94631416,-1.1393334,-1.2882795,-0.8756308,1.4942496,2.864431,3.6214476,-0.6389635,-0.37600967,0.17050181,1.5895314,0.7640565,2.187897,-1.017435,-0.15993376,-1.4821501,-1.6269486,-0.2938996,-0.46681556,0.029046344,-0.15024026,-0.00068305107,-0.4460528,-0.73861456,-1.018847,-0.12249628,-0.285837,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.22830379,0.6512531,-0.22802971,-0.27714008,-0.2232853,-0.16253175,-0.108036175,-0.57759804,-2.1477902,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.44270095,0.9808531,f
-1.0127153,-0.6143285,-0.053158067,-0.94989294,-0.21422449,-0.68061286,0.45953992,0.39965627,0.59807414,-0.6389635,-0.6913626,-0.2727467,0.06102724,0.11634748,-0.119075224,0.60583985,-0.15679824,0.57506573,0.5967616,-1.2309759,-0.061446432,0.029046344,-0.18645126,-0.00068305107,-0.31573564,0.21327198,0.41387045,-0.12803628,-0.09695522,-0.43868896,0.13254122,0.11634748,-0.08794669,7.8440056,-0.41760838,-0.24554677,-0.18385932,0.492638,-0.13821188,4.323367,-0.19679502,2.171684,-0.108036175,-0.57759804,-2.316928,-0.5368387,-0.55591667,-0.48795122,-0.7370933,-0.4592497,0.8821477,f
-1.0127153,-0.49696094,-0.053158067,-0.94989294,-0.3069452,-0.68061286,0.5422216,0.39965627,0.56508666,-0.6389635,-0.6959846,-0.2727467,0.046011824,0.6644113,-0.13341409,1.5574273,-0.1588819,0.57506573,0.5607678,-1.2309759,-0.022134328,0.029046344,-0.26753196,-0.00068305107,-0.2995224,0.21327198,0.4116767,-0.12803628,-0.111050285,-0.43868896,-0.5597172,0.6644113,-0.08794669,4.252258,-0.41760838,-0.24554677,-0.278034,0.001148089,-0.22457364,2.1914446,-0.27626592,-0.16253175,-0.108036175,-0.57759804,-2.354305,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0127153,-0.3796035,-0.053158067,-0.94989294,-0.3996659,-0.68061286,0.6249034,0.53658986,0.4881296,-0.6389635,-0.69802433,-0.2664684,0.012716321,-0.5811892,-0.10853291,0.8118594,-0.15737927,0.57506573,0.2077445,-1.429734,-0.3305424,0.029046344,-0.026277624,-0.00068305107,-0.26896974,0.21327198,0.20603602,-0.14225884,-0.14596367,-0.43868896,1.0135611,-0.5811892,-0.08794669,0.2114303,-0.41760838,-0.24554677,-0.2600484,-0.059712622,-0.21190473,2.9768624,-0.25824928,-0.16253175,-0.108036175,-0.57759804,-2.354305,-0.5368387,-0.55591667,-0.48795122,1.4239504,-0.4592497,-1.2838372,f
-1.0470763,-1.046961,1.6463987,-0.99074847,0.1275848,-0.72581154,0.17257738,1.768962,0.45148483,-0.6389635,-0.958355,-0.102996804,-0.05926416,0.16616508,-0.18156978,2.1514301,-0.16087541,0.57506573,0.26315373,-0.2938996,1.5016022,0.029046344,0.13265812,-0.00068305107,0.012655606,0.21327198,0.37425926,-0.11082233,0.47161612,-0.43868896,0.06960609,0.16616508,-0.08794669,1.1093836,-0.41760838,-0.24554677,-0.3214293,-0.049570065,-0.27638474,3.5378451,-0.3207728,-0.16253175,-0.108036175,-0.57759804,-2.065898,-0.5368387,-0.55591667,-0.48795122,-0.6630584,-0.4592497,0.8079534,a
-1.0470763,-1.046961,1.6463987,-0.99074847,0.1275848,-0.72581154,0.17257738,1.768962,0.45148483,-0.6389635,-0.958355,-0.102996804,-0.05926416,0.06651985,-0.19223313,2.2266877,-0.16102566,0.57506573,0.18697329,-0.2938996,1.679534,0.029046344,0.16001844,-0.00068305107,0.010125418,0.21327198,0.33480334,-0.10976401,0.52754784,-0.43868896,0.19546837,0.06651985,-0.08794669,1.1093836,-0.41760838,-0.24554677,-0.3245968,-0.047724452,-0.2798408,2.864645,-0.32289124,-0.16253175,-0.108036175,-0.57759804,-2.038832,-0.5368387,-0.55591667,-0.48795122,-0.6464121,-0.4592497,0.7912533,a
-1.0419718,-1.0262983,1.60163,-0.9846829,0.11125923,-0.7191026,0.18449344,1.6320285,0.44550306,-0.6389635,-0.95331097,-0.121864006,-0.058658674,-0.033128392,-0.19494024,2.2713523,-0.16106574,0.57506573,0.18430063,-0.2938996,1.6922435,0.029046344,0.16123088,-0.00068305107,0.010719337,0.21327198,0.33526897,-0.109688416,0.5264596,-0.43868896,0.3213326,-0.033128392,-0.08794669,1.1093836,-0.41760838,-0.24554677,-0.3245968,-0.06616786,-0.2798408,2.9768624,-0.32289124,-0.16253175,-0.108036175,-0.57759804,-2.0178137,-0.5368387,-0.55591667,-0.48795122,-0.6334547,-0.4592497,0.7782757,b
-1.1720096,-3.3933957,2.3400645,-1.1393334,1.9813616,-0.8643133,-1.4259008,3.6860325,0.50035137,-0.7741772,-0.80454195,0.15792131,0.015834361,0.7640565,0.67755145,-0.094420716,-0.16085537,-2.0064948,-1.0824426,-0.2938996,-0.1970347,0.029046344,-0.03847418,-0.47592217,-0.47939113,-0.9412311,-0.63535964,-0.12249628,-0.23710558,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,-0.57759804,-1.8308301,2.8313925,-0.55591667,-0.48795122,1.7846729,-0.41488063,-1.6593344,e
-0.4793888,0.5899237,-0.21524106,-0.35693175,-0.56092733,0.021018382,0.4918923,-0.14807814,-0.30535808,-0.6389635,-0.7926453,-0.39534715,-0.37016526,0.7640565,-0.20788153,2.8196707,-0.1620675,0.57506573,0.4147109,-1.3350316,-0.4622849,0.029046344,-0.014858935,-0.47592217,-0.4041669,0.21327198,0.29386765,-0.13636248,-0.25400165,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.38703686,-0.58624816,-0.34086472,-0.27714008,-0.3822271,-0.16253175,-0.108036175,-0.43483493,1.0104889,-0.34689984,-0.41092786,-0.30599678,-0.69267243,2.8684916,-0.20112951,a
-0.4793888,0.5899237,-0.21524106,-0.35693175,-0.56092733,0.021018382,0.4918923,-0.14807814,-0.30535808,-0.6389635,-0.7926453,-0.39534715,-0.37016526,0.7640565,-0.20788153,2.8196707,-0.1620675,0.57506573,0.4147109,-1.3350316,-0.4622849,0.029046344,-0.014858935,-0.47592217,-0.4041669,0.21327198,0.29386765,-0.13636248,-0.25400165,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.38703686,-0.58624816,-0.34086472,-0.27714008,-0.3822271,-0.16253175,-0.108036175,-0.43483493,1.0104889,-0.34689984,-0.41092786,-0.30599678,-0.69267243,2.8684916,-0.20112951,a
-0.4793888,0.5899237,-0.21524106,-0.35693175,-0.56092733,0.021018382,0.4918923,-0.14807814,-0.30535808,-0.6389635,-0.7926453,-0.39534715,-0.37016526,0.7640565,-0.20857482,2.8196707,-0.1620675,0.57506573,0.4147109,-1.3350316,-0.4622849,0.029046344,-0.014858935,-0.47592217,-0.4041669,0.21327198,0.29386765,-0.13636248,-0.25400165,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.38703686,-0.58624816,-0.34086472,-0.27714008,-0.3822271,-0.16253175,-0.108036175,-0.43483493,1.0104889,-0.34689984,-0.41092786,-0.30599678,-0.69267243,2.8684916,-0.20112951,a
-0.4793888,0.5899237,-0.21524106,-0.35693175,-0.56092733,0.021018382,0.4918923,-0.14807814,-0.30535808,-0.6389635,-0.7926453,-0.39534715,-0.37016526,0.7640565,-0.20788153,2.8196707,-0.1620675,0.57506573,0.4147109,-1.3350316,-0.4622849,0.029046344,-0.014858935,-0.47592217,-0.4041669,0.21327198,0.29386765,-0.13636248,-0.25400165,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.38703686,-0.58624816,-0.34086472,-0.27714008,-0.3822271,-0.16253175,-0.108036175,-0.43483493,1.0104889,-0.34689984,-0.41092786,-0.30599678,-0.69267243,2.8684916,-0.20112951,a
-0.4793888,0.5899237,-0.21524106,-0.35693175,-0.56092733,0.021018382,0.4918923,-0.14807814,-0.30535808,-0.6389635,-0.7926453,-0.39534715,-0.37016526,0.7640565,-0.20788153,2.8196707,-0.1620675,0.57506573,0.4147109,-1.3350316,-0.4622849,0.029046344,-0.014858935,-0.47592217,-0.4041669,0.21327198,0.29386765,-0.13636248,-0.25400165,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.38703686,-0.58624816,-0.34086472,-0.27714008,-0.3822271,-0.16253175,-0.108036175,-0.43483493,1.0104889,-0.34689984,-0.41092786,-0.30599678,-0.69267243,2.8684916,-0.20112951,a
-1.0902756,-1.131917,1.4045272,-1.0421727,0.099611305,-0.78271514,0.21996371,3.0013645,0.468397,-0.6389635,-0.9224941,0.08247517,-0.05603418,0.6145837,-0.22040464,2.0255933,-0.16119596,0.57506573,0.6353408,-0.40160897,1.0888286,0.029046344,-0.022584789,-0.00068305107,-0.09240978,0.21327198,0.44859743,-0.11271219,0.21585585,-0.43868896,-0.49678007,0.6145837,-0.08794669,0.2114303,-0.41760838,-0.24554677,-0.34153324,-0.06985616,-0.2982665,2.303558,-0.3409078,-0.16253175,-0.108036175,-0.57759804,-2.2013273,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0902756,-1.131917,1.4045272,-1.0421727,0.099611305,-0.78271514,0.21996371,3.0013645,0.468397,-0.6389635,-0.9224941,0.08247517,-0.05603418,0.6145837,-0.22373901,2.0533304,-0.16122602,0.57506573,0.5985046,-0.40160897,1.1345825,0.029046344,-0.004606192,-0.00068305107,-0.09450107,0.21327198,0.4261532,-0.11271219,0.22887142,-0.43868896,-0.49678007,0.6145837,-0.08794669,0.2114303,-0.41760838,-0.24554677,-0.3425924,-0.079999685,-0.2994119,1.8547927,-0.34196705,-0.16253175,-0.108036175,-0.57759804,-2.1977582,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0902756,-1.131917,1.4045272,-1.0421727,0.099611305,-0.78271514,0.21996371,3.0013645,0.468397,-0.6389635,-0.9224941,0.08247517,-0.05603418,0.6145837,-0.2153756,2.011011,-0.16115591,0.57506573,0.57223314,-0.40160897,1.127404,0.029046344,-0.038692415,-0.00068305107,-0.10855088,0.21327198,0.39649656,-0.11271219,0.22407852,-0.43868896,-0.49678007,0.6145837,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3404741,-0.083687976,-0.29711115,1.8547927,-0.3409078,-0.16253175,-0.108036175,-0.57759804,-2.1299446,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0902756,-1.131917,1.4045272,-1.0421727,0.099611305,-0.78271514,0.21996371,3.0013645,0.468397,-0.6389635,-0.9224941,0.08247517,-0.05603418,0.6145837,-0.22006352,2.0658734,-0.16122602,0.57506573,0.708868,-0.40160897,1.1345825,0.029046344,-0.007521763,-0.00068305107,-0.09450107,0.21327198,0.5057791,-0.11271219,0.22887142,-0.43868896,-0.49678007,0.6145837,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3425924,-0.079999685,-0.2994119,1.9670101,-0.34196705,-0.16253175,-0.108036175,-0.57759804,-2.1977582,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0902756,-1.131917,1.4045272,-1.0421727,0.099611305,-0.78271514,0.21996371,3.0013645,0.468397,-0.6389635,-0.9224941,0.08247517,-0.05603418,0.6145837,-0.22096588,2.0658734,-0.16122602,0.57506573,0.71797055,-0.40160897,1.1345825,0.029046344,-0.0068900916,-0.00068305107,-0.09450107,0.21327198,0.5128983,-0.11271219,0.22887142,-0.43868896,-0.49678007,0.6145837,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3425924,-0.079999685,-0.2994119,1.8547927,-0.34196705,-0.16253175,-0.108036175,-0.57759804,-2.1977582,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.1027557,-1.1960673,1.6082401,-1.0569587,0.1647389,-0.79906946,0.1683481,3.9598997,0.4881296,-0.6389635,-0.94656885,0.22707836,-0.04970135,0.7640565,-0.23938741,2.0217185,-0.16135624,0.57506573,0.39614758,-0.38066143,0.50676095,0.029046344,-0.011457588,-0.00068305107,-0.052025992,0.21327198,0.26053756,-0.112615004,0.07962555,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3563414,-0.23307501,-0.31208077,-0.052730296,-0.3557368,-0.16253175,-0.108036175,-0.57759804,-2.061734,-0.5368387,-0.55591667,-0.48795122,-0.70554805,-0.4592497,0.8505376,f
-1.1027557,-1.1960673,1.6082401,-1.0569587,0.1647389,-0.79906946,0.1683481,3.9598997,0.4881296,-0.6389635,-0.94656885,0.22707836,-0.04970135,0.7640565,-0.2210319,2.0217185,-0.16135624,0.57506573,0.39614758,-0.38066143,0.50676095,0.029046344,-0.011457588,-0.00068305107,-0.052025992,0.21327198,0.26053756,-0.112615004,0.07962555,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3563414,-0.23307501,-0.31208077,-0.052730296,-0.3557368,-0.16253175,-0.108036175,-0.57759804,-2.061734,-0.5368387,-0.55591667,-0.48795122,-0.70554805,-0.4592497,0.8505376,f
-1.1027557,-1.1960673,1.6082401,-1.0569587,0.1647389,-0.79906946,0.1683481,3.9598997,0.4881296,-0.6389635,-0.94656885,0.22707836,-0.04970135,0.7640565,-0.23650423,2.0217185,-0.16135624,0.57506573,0.39614758,-0.38066143,0.50676095,0.029046344,-0.011457588,-0.00068305107,-0.052025992,0.21327198,0.26053756,-0.112615004,0.07962555,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3563414,-0.23307501,-0.31208077,-0.052730296,-0.3557368,-0.16253175,-0.108036175,-0.57759804,-2.061734,-0.5368387,-0.55591667,-0.48795122,-0.70554805,-0.4592497,0.8505376,f
-1.1027557,-1.1960673,1.6082401,-1.0569587,0.1647389,-0.79906946,0.1683481,3.9598997,0.4881296,-0.6389635,-0.94656885,0.22707836,-0.04970135,0.7640565,-0.24246867,1.9954088,-0.16133621,0.57506573,0.40486276,-0.38066143,0.45746484,0.029046344,-0.017677208,-0.00068305107,-0.057809852,0.21327198,0.2639523,-0.112615004,0.06458729,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.35528225,-0.23307501,-0.31092545,-0.052730296,-0.3557368,-0.16253175,-0.108036175,-0.57759804,-1.9962995,-0.5368387,-0.55591667,-0.48795122,-0.70841956,-0.4592497,0.8534159,f
-1.1027557,-1.1960673,1.6082401,-1.0569587,0.1647389,-0.79906946,0.1683481,3.9598997,0.4881296,-0.6389635,-0.94656885,0.22707836,-0.04970135,0.7640565,-0.24441648,1.9954088,-0.16133621,0.57506573,0.40486276,-0.38066143,0.45746484,0.029046344,-0.017677208,-0.00068305107,-0.057809852,0.21327198,0.2639523,-0.112615004,0.06458729,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.35528225,-0.23307501,-0.31092545,-0.052730296,-0.3557368,-0.16253175,-0.108036175,-0.57759804,-1.9962995,-0.5368387,-0.55591667,-0.48795122,-0.70841956,-0.4592497,0.8534159,f
-0.37548754,0.63755196,-0.084222786,-0.22379656,-0.43056935,-0.051880624,0.4044154,-0.14807814,-0.29245442,-0.6389635,-0.78206486,-0.39534715,-0.35179597,0.7640565,-0.2088059,2.1870193,-0.16179702,-0.79640496,0.052204475,-0.2938996,-0.074533604,0.029046344,-0.0053356662,-0.47592217,-0.49369043,-0.007264606,0.066261806,-0.12249628,-0.20893085,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39655924,-0.61022645,-0.351223,-0.27714008,-0.39177,-0.16253175,-0.108036175,-0.35274738,0.6740174,-0.23769145,-0.32755703,-0.20137146,-0.6075399,2.2861972,-0.10467187,a
-0.37548754,0.63755196,-0.084222786,-0.22379656,-0.43056935,-0.051880624,0.4044154,-0.14807814,-0.29245442,-0.6389635,-0.78206486,-0.39534715,-0.35179597,0.7640565,-0.20821166,2.1870193,-0.16179702,-0.79640496,0.052204475,-0.2938996,-0.074533604,0.029046344,-0.0053356662,-0.47592217,-0.49369043,-0.007264606,0.066261806,-0.12249628,-0.20893085,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39655924,-0.61022645,-0.351223,-0.27714008,-0.39177,-0.16253175,-0.108036175,-0.35274738,0.6740174,-0.23769145,-0.32755703,-0.20137146,-0.6075399,2.2861972,-0.10467187,b
-0.5296567,0.49115857,-0.26360536,-0.40608904,-0.4894052,-0.011315018,0.44087353,3.822966,0.016447373,-0.6389635,-0.7435815,0.21450977,-0.23353219,0.7640565,-0.20265439,1.9954088,-0.16167681,-1.9327923,-0.6587198,-0.2938996,0.5540564,0.029046344,-0.13315521,-0.47592217,-0.41783494,-0.9323078,-0.4688645,-0.12249628,-0.0403595,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39232263,-0.5927103,-0.34777686,-0.27714008,-0.38752314,-0.16253175,-0.108036175,-0.57759804,0.4377597,-0.5368387,-0.55591667,-0.48795122,-0.70841956,1.8772569,0.124076374,f
-0.5296567,0.49115857,-0.26360536,-0.40608904,-0.4894052,-0.011315018,0.44087353,3.822966,0.016447373,-0.6389635,-0.7435815,0.21450977,-0.23353219,0.7640565,-0.20857482,1.9954088,-0.16167681,-1.9327923,-0.6587198,-0.2938996,0.5540564,0.029046344,-0.13315521,-0.47592217,-0.41783494,-0.9323078,-0.4688645,-0.12249628,-0.0403595,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39232263,-0.5927103,-0.34777686,-0.27714008,-0.38752314,-0.16253175,-0.108036175,-0.57759804,0.4377597,-0.5368387,-0.55591667,-0.48795122,-0.70841956,1.8772569,0.124076374,f
-0.5296567,0.49115857,-0.26360536,-0.40608904,-0.4894052,-0.011315018,0.44087353,3.822966,0.016447373,-0.6389635,-0.7435815,0.21450977,-0.23353219,0.7640565,-0.20176302,1.9954088,-0.16167681,-1.9327923,-0.6587198,-0.2938996,0.5540564,0.029046344,-0.13315521,-0.47592217,-0.41783494,-0.9323078,-0.4688645,-0.12249628,-0.0403595,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39232263,-0.5927103,-0.34777686,-0.27714008,-0.38752314,-0.16253175,-0.108036175,-0.57759804,0.4377597,-0.5368387,-0.55591667,-0.48795122,-0.70841956,1.8772569,0.124076374,f
-0.5296567,0.49115857,-0.26360536,-0.40608904,-0.4894052,-0.011315018,0.44087353,3.822966,0.016447373,-0.6389635,-0.7435815,0.21450977,-0.23353219,0.7640565,-0.20857482,1.9954088,-0.16167681,-1.9327923,-0.6587198,-0.2938996,0.5540564,0.029046344,-0.13315521,-0.47592217,-0.41783494,-0.9323078,-0.4688645,-0.12249628,-0.0403595,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39232263,-0.5927103,-0.34777686,-0.27714008,-0.38752314,-0.16253175,-0.108036175,-0.57759804,0.4377597,-0.5368387,-0.55591667,-0.48795122,-0.70841956,1.8772569,0.124076374,f
-0.5296567,0.49115857,-0.26360536,-0.40608904,-0.4894052,-0.011315018,0.44087353,3.822966,0.016447373,-0.6389635,-0.7435815,0.21450977,-0.23353219,0.7640565,-0.20857482,1.9954088,-0.16167681,-1.9327923,-0.6587198,-0.2938996,0.5540564,0.029046344,-0.13315521,-0.47592217,-0.41783494,-0.9323078,-0.4688645,-0.12249628,-0.0403595,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.39232263,-0.5927103,-0.34777686,-0.27714008,-0.38752314,-0.16253175,-0.108036175,-0.57759804,0.4377597,-0.5368387,-0.55591667,-0.48795122,-0.70841956,1.8772569,0.124076374,f
-0.5414309,0.79404217,-0.24732034,-0.3895365,-0.59283835,-0.45356947,0.7075953,4.6445675,0.18121035,-0.6389635,-0.79364,0.3528239,-0.1894459,0.7142289,-0.22526865,1.9060789,-0.16130616,0.17366202,0.28920248,-0.7509946,-0.27798662,0.029046344,-0.0377932,-0.00068305107,-0.44899884,0.047871403,0.18972796,-0.12100599,-0.18227312,-0.33991137,-0.68557143,0.7142289,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.36163718,-0.4719082,-0.31208077,0.9571264,-0.356796,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,0.5390847,0.67439353,e
-0.5414309,0.79404217,-0.24732034,-0.3895365,-0.59283835,-0.45356947,0.7075953,4.507634,0.17204659,-0.6389635,-0.7935596,0.3308199,-0.1932598,0.7142289,-0.2254447,1.9060789,-0.16130616,0.16362838,0.2886021,-0.76242316,-0.28694206,0.029046344,-0.0377932,-0.00068305107,-0.44858795,0.043502394,0.1893451,-0.12148115,-0.18452667,-0.33991137,-0.68557143,0.7142289,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.36163718,-0.47374892,-0.31208077,0.9571264,-0.356796,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,0.5390847,0.67439353,c
-0.5414309,0.79404217,-0.24732034,-0.3895365,-0.59283835,-0.45356947,0.7075953,4.507634,0.17204659,-0.6389635,-0.7935596,0.3308199,-0.1932598,0.7142289,-0.2249275,1.9060789,-0.16130616,0.16362838,0.2886021,-0.76242316,-0.28694206,0.029046344,-0.0377932,-0.00068305107,-0.44858795,0.043502394,0.1893451,-0.12148115,-0.18536213,-0.33991137,-0.68557143,0.7142289,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.36163718,-0.47374892,-0.31208077,0.9571264,-0.356796,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,0.5390847,0.67439353,c
-0.5414309,0.79404217,-0.24732034,-0.3895365,-0.59283835,-0.45356947,0.7075953,4.3707,0.16289315,-0.6389635,-0.7934893,0.30881593,-0.19706297,0.7142289,-0.22483946,1.9060789,-0.16130616,0.15307176,0.28800172,-0.77443635,-0.29603866,0.029046344,-0.03774471,-0.00068305107,-0.44816712,0.038895924,0.18896224,-0.121967115,-0.18765964,-0.33991137,-0.68557143,0.7142289,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.36163718,-0.47559944,-0.31208077,0.9571264,-0.356796,-0.16253175,-0.108036175,-0.57759804,1.0104889,-0.5368387,-0.55591667,-0.48795122,-0.84072185,0.5390847,0.67439353,c
0.7886734,0.79404217,-0.6983833,0.90057206,0.67022556,-0.24533756,-0.50086415,-0.5588789,-0.3829454,-0.5037598,0.16804314,-0.4267865,-0.23079567,0.5647561,-0.17877463,-1.0970771,-0.031462204,0.57506573,-0.23408665,-0.2938996,-0.6590219,1.1299697,1.7244465,0.94980836,1.0600648,0.21327198,0.305364,-0.1056495,-0.14378707,-0.43868896,-0.4338529,0.5647561,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.42036757,0.5230784,0.47892967,-0.27714008,0.4262716,-0.16253175,-0.108036175,0.7243195,1.0104889,-0.5368387,0.76631296,1.1714071,0.5094017,-0.4592497,-0.3672149,a
